Customer_ID,Day Mins,Eve Mins,Night Mins,Intl Mins
391-4358,111.1,313.4,215.7,10.5
391-4652,162.6,152.3,57.5,14.2
391-5442,169.4,253.5,197.1,8.9
391-5516,227.7,170.0,128.7,11.7
391-6260,78.7,225.6,150.4,14.0
391-6558,211.9,274.4,210.5,5.4
391-6607,227.4,182.5,191.7,12.5
391-6709,198.5,270.6,209.9,8.1
391-6773,242.8,234.1,211.5,6.0
391-7166,258.4,126.8,182.4,9.7
391-7528,70.9,134.5,168.8,12.0
391-7661,103.1,243.0,76.4,12.2
391-7937,244.9,118.0,236.0,15.2
391-7982,176.1,174.9,234.7,9.7
391-8027,223.4,220.6,203.9,6.3
391-8087,161.1,198.8,228.4,10.6
391-8124,103.7,236.3,256.6,14.8
391-8369,219.6,141.1,205.7,10.8
391-8554,202.5,241.4,169.6,7.8
391-8626,190.5,179.6,258.5,10.1
391-8677,158.7,181.7,177.3,7.7
392-1105,224.4,146.0,241.4,8.8
392-1376,148.5,114.5,178.3,6.5
392-1547,183.4,141.9,200.4,10.4
392-1616,253.7,229.2,190.5,9.2
392-1734,125.3,141.2,168.2,6.3
392-2268,199.3,224.2,140.1,15.2
392-2381,70.9,166.7,244.9,11.1
392-2459,179.4,143.0,116.3,11.2
392-2555,0.0,159.6,167.1,6.8
392-2708,207.9,210.5,109.6,7.7
392-2722,115.9,236.6,255.0,11.7
392-2733,221.0,151.0,179.0,9.0
392-2887,228.7,163.0,154.1,11.8
392-3315,154.6,184.2,217.4,12.6
392-3813,106.4,108.1,208.4,10.1
392-4680,208.8,142.1,214.6,12.5
392-4929,245.4,148.2,274.0,7.5
392-5090,102.8,143.7,191.4,10.0
392-5296,134.0,174.5,311.1,7.3
392-5512,161.4,220.6,249.2,5.1
392-5587,242.5,102.8,142.4,9.3
392-5605,158.0,197.0,154.9,10.0
392-5716,180.6,280.4,292.4,5.0
392-5941,198.4,235.9,325.6,10.1
392-6073,124.0,262.1,268.2,11.7
392-6239,199.2,126.0,289.2,7.6
392-6286,152.1,215.5,262.4,12.0
392-6331,197.1,227.8,214.0,9.3
392-6420,169.4,197.2,202.2,10.7
392-6647,219.2,206.0,192.4,15.0
392-6841,112.2,154.8,166.7,10.6
392-6856,187.8,248.6,208.8,10.6
392-8318,201.7,169.4,286.3,6.0
392-8905,215.7,146.3,264.6,7.1
392-9342,151.0,131.4,186.6,9.9
393-1891,251.6,175.1,184.4,5.4
393-2220,247.0,125.6,226.5,10.5
393-2373,234.0,249.5,173.1,9.1
393-2524,239.9,177.1,217.2,5.9
393-2812,84.9,257.5,210.5,7.5
393-3194,227.4,73.2,114.3,4.7
393-3274,189.8,147.7,172.7,10.6
393-3300,234.5,216.5,191.6,3.5
393-3507,192.8,158.0,235.5,12.7
393-3535,167.8,142.0,190.7,7.3
393-3635,198.7,249.0,173.2,12.5
393-3976,205.0,140.9,272.6,7.5
393-4027,190.2,166.4,219.8,15.0
393-4086,149.8,164.4,294.7,8.1
393-4528,262.9,149.5,140.5,8.1
393-4621,167.8,212.9,208.2,13.0
393-4823,329.8,208.3,267.1,10.6
393-4843,129.6,233.0,297.0,14.5
393-4949,168.4,243.8,214.7,11.1
393-5208,181.3,182.4,180.6,6.7
393-5284,155.5,213.4,237.9,7.6
393-5802,178.7,271.0,245.9,16.4
393-5897,182.6,154.5,196.0,12.1
393-6053,105.0,121.8,221.5,3.7
393-6376,174.4,169.9,201.6,11.0
393-6475,160.4,218.1,192.9,12.5
393-6733,230.6,219.4,299.3,8.0
393-6840,149.4,171.9,214.5,17.9
393-7322,140.2,213.9,120.0,7.1
393-7522,187.4,199.9,216.1,12.6
393-7826,265.6,208.8,182.5,11.1
393-7892,149.7,211.1,114.3,9.2
393-7984,62.4,169.9,209.6,5.7
393-8199,183.8,229.7,144.1,7.7
393-8736,166.6,218.8,208.3,8.2
393-8762,138.1,158.2,215.7,10.3
393-9424,169.8,173.7,214.6,9.5
393-9548,177.1,194.0,253.4,5.2
393-9619,83.6,120.9,226.6,10.7
393-9677,268.4,222.2,117.6,10.3
393-9918,176.6,162.7,215.5,14.6
393-9985,209.9,121.9,253.7,9.6
394-1211,121.1,186.4,241.7,10.1
394-2445,182.1,169.7,164.7,10.6
394-2553,104.9,237.6,263.4,7.7
394-2560,171.7,144.5,157.9,6.8
394-3023,51.8,230.2,227.5,10.4
394-3048,129.3,176.5,154.5,9.6
394-3051,238.8,230.0,206.3,13.2
394-3171,163.6,283.4,262.1,8.6
394-3312,141.4,123.9,323.5,8.1
394-3791,86.3,246.6,251.6,11.3
394-3806,227.4,268.5,143.3,13.0
394-4260,197.2,242.3,192.0,11.0
394-4512,198.2,139.1,199.1,8.8
394-4520,266.3,207.8,205.0,14.0
394-4548,148.4,193.8,206.0,6.9
394-5202,213.6,175.9,207.2,8.9
394-5489,322.3,230.4,241.5,7.8
394-5537,221.6,130.2,200.0,11.3
394-5753,111.9,223.0,243.2,10.0
394-6278,225.2,215.1,241.8,9.1
394-6382,197.0,203.7,202.0,8.7
394-6505,218.5,196.7,151.1,9.9
394-6577,193.4,240.6,248.1,11.4
394-6668,283.2,239.7,149.5,6.3
394-7447,278.0,266.4,224.1,13.1
394-7710,148.2,159.6,197.4,8.6
394-8006,156.6,247.6,192.3,12.3
394-8086,218.5,112.7,205.1,7.3
394-8256,109.8,189.6,206.7,11.1
394-8402,73.3,161.4,239.6,8.2
394-8504,118.5,213.9,132.6,13.4
394-8861,170.2,187.5,119.5,4.3
394-9121,195.4,154.6,142.8,11.6
394-9220,199.3,193.4,254.4,7.0
394-9825,153.6,216.9,161.3,12.6
394-9934,182.3,199.2,120.2,18.0
394-9942,131.2,106.5,221.7,10.2
394-9984,263.4,151.9,218.5,10.7
395-1229,160.1,210.0,139.1,10.8
395-1380,217.7,231.7,185.3,0.0
395-1693,152.2,227.1,195.7,12.3
395-1718,198.4,264.7,111.4,9.2
395-1898,240.8,75.9,224.6,7.1
395-1901,231.2,267.8,240.3,8.8
395-1962,222.3,231.5,223.5,11.0
395-2579,177.9,175.1,161.3,11.5
395-2626,121.8,89.3,150.7,10.3
395-2854,176.8,195.0,213.5,8.3
395-3026,210.6,249.2,191.4,12.4
395-3852,253.1,210.1,95.0,11.9
395-4509,205.2,184.8,176.1,7.0
395-4757,126.3,141.6,255.9,9.6
395-5015,181.6,220.7,236.3,12.9
395-5285,193.8,221.4,172.3,10.6
395-5783,145.4,129.3,186.4,5.2
395-6002,188.9,203.9,151.8,11.6
395-6030,178.8,167.9,178.9,8.6
395-6149,143.6,141.8,194.0,10.8
395-6195,166.9,221.2,197.3,12.3
395-6369,203.4,168.6,173.0,13.7
395-6758,174.5,180.2,179.0,10.7
395-6913,214.7,314.3,280.2,14.3
395-7435,266.1,182.0,206.5,10.3
395-7857,236.5,117.0,221.1,8.1
395-7923,127.3,222.3,173.9,13.7
395-8330,248.6,119.3,194.3,12.0
395-8595,171.4,115.2,224.5,17.0
395-9214,183.3,201.4,177.4,10.4
395-9215,189.2,184.4,255.8,10.6
395-9270,230.7,233.8,215.8,13.5
396-1106,92.7,127.8,225.6,9.9
396-1278,185.3,225.3,194.3,11.7
396-1648,218.2,169.3,141.1,8.0
396-1800,144.5,180.5,226.0,17.0
396-2187,190.6,237.3,211.6,9.8
396-2324,97.2,186.2,189.0,10.4
396-2335,100.1,233.3,204.4,11.1
396-2719,222.8,203.0,210.6,6.9
396-2867,206.9,127.8,199.2,9.2
396-2945,212.8,204.1,156.2,10.2
396-3068,151.1,187.4,255.4,5.3
396-4171,225.5,182.0,270.9,9.4
396-4234,218.7,155.6,277.4,8.2
396-4254,182.1,134.9,152.3,10.0
396-4311,157.9,180.8,132.5,12.8
396-4410,212.8,189.8,170.1,10.6
396-4460,164.9,209.3,231.2,6.7
396-4845,263.4,179.1,214.7,10.3
396-4869,197.6,80.0,120.8,15.6
396-5189,203.8,283.1,197.3,12.5
396-5561,159.5,202.3,256.0,16.7
396-5790,210.5,250.5,241.6,11.5
396-5800,155.1,239.7,208.8,10.6
396-6247,270.4,245.1,108.9,15.4
396-6390,158.8,211.8,198.1,10.3
396-6462,206.2,164.5,140.3,12.6
396-6775,167.4,233.2,109.6,10.3
396-7091,131.6,137.0,256.3,10.2
396-7687,60.6,165.9,132.8,13.3
396-8265,214.7,138.5,169.1,8.6
396-8400,120.5,189.7,270.1,14.3
396-8662,215.6,167.8,207.0,6.4
396-9279,253.0,138.9,277.8,11.8
396-9462,139.6,240.9,127.1,8.8
396-9656,161.5,214.2,315.0,8.6
397-1649,251.4,225.1,251.9,7.5
397-1659,222.8,175.8,202.0,11.0
397-1766,54.2,303.2,171.8,8.6
397-2870,190.3,252.7,220.6,7.2
397-3058,235.0,183.3,139.8,5.7
397-3746,162.4,167.0,128.9,11.4
397-3939,192.1,249.8,132.6,7.3
397-3943,145.6,284.7,228.2,12.2
397-4030,218.0,184.0,240.5,6.4
397-4304,169.2,271.5,170.2,10.6
397-4968,232.1,168.2,197.3,9.9
397-4976,170.5,173.7,248.6,11.3
397-5060,116.8,178.9,182.4,14.1
397-5381,215.6,216.2,171.3,11.8
397-5911,195.9,228.6,303.5,12.2
397-6064,176.6,172.7,104.5,11.3
397-6109,175.6,161.8,289.5,9.3
397-6255,216.2,215.6,138.4,10.2
397-6425,186.0,237.4,148.1,12.2
397-6542,285.7,167.5,260.0,8.7
397-6789,271.5,253.4,165.4,8.2
397-7125,170.8,236.7,294.5,12.7
397-7411,157.4,145.0,281.8,9.3
397-7453,190.0,246.6,304.2,9.5
397-7500,141.2,167.7,274.4,11.4
397-8011,107.5,256.4,247.2,12.6
397-8051,207.0,173.8,178.4,12.1
397-8162,191.4,200.7,230.1,8.2
397-8512,197.2,156.0,204.1,9.9
397-8772,244.8,60.8,176.7,10.7
397-9148,170.8,199.5,169.7,9.6
397-9184,152.3,267.5,266.9,11.3
397-9251,180.5,134.7,170.7,10.0
397-9333,199.2,214.7,150.9,11.8
397-9486,268.1,120.5,220.8,14.4
397-9928,124.9,300.5,192.5,11.6
397-9933,140.5,186.8,227.0,9.5
398-1294,159.1,231.3,143.2,8.8
398-1332,175.4,190.0,138.7,10.5
398-1759,222.7,277.0,101.8,13.6
398-1959,184.5,224.0,180.5,11.6
398-2138,142.0,241.6,302.0,11.3
398-2148,209.8,155.0,251.5,7.2
398-2628,135.8,222.5,235.6,7.9
398-3004,197.9,165.6,208.0,10.1
398-3176,217.9,230.1,232.1,10.6
398-3632,203.9,234.0,160.7,17.8
398-3834,162.1,155.0,189.7,11.0
398-4313,215.5,218.7,207.1,6.6
398-4431,156.2,90.0,205.1,7.3
398-4538,195.4,212.1,138.4,15.1
398-4567,166.3,239.3,123.2,10.0
398-4814,167.4,172.7,192.6,9.5
398-5006,239.9,142.3,364.3,9.3
398-5788,174.5,236.8,270.4,8.5
398-5851,118.6,199.6,53.3,11.5
398-5954,154.1,195.3,276.7,13.2
398-5970,269.6,171.7,219.0,8.2
398-6703,242.5,162.3,184.1,7.8
398-7414,177.6,296.8,192.9,7.6
398-7978,216.0,186.9,210.7,4.9
398-8122,231.9,211.8,268.5,12.3
398-8385,253.0,219.3,210.8,9.8
398-8578,177.2,228.7,194.3,8.9
398-8588,88.5,178.8,228.7,11.5
398-8745,174.0,209.4,224.1,14.1
398-8801,189.8,197.3,234.5,14.9
398-9408,160.0,189.4,229.9,10.4
398-9870,166.5,183.0,121.0,8.5
399-1021,182.0,216.1,156.9,9.8
399-1750,108.3,183.6,176.6,13.5
399-2151,159.9,179.9,154.4,11.6
399-2457,273.2,211.1,203.7,13.1
399-3083,78.6,187.3,184.2,7.4
399-3089,156.6,161.5,294.6,9.4
399-3164,190.3,301.3,214.6,8.0
399-3840,118.9,278.3,194.8,13.2
399-4094,254.4,161.7,251.4,10.5
399-4246,203.4,226.7,152.4,7.3
399-4413,109.6,137.6,159.7,11.0
399-4800,54.0,179.3,247.2,10.2
399-5291,175.7,211.8,137.9,9.2
399-5424,175.5,210.6,294.8,6.9
399-5426,204.8,161.0,285.7,9.5
399-5564,160.9,251.2,273.4,5.0
399-5763,211.3,165.7,265.9,13.3
399-6233,112.0,193.7,208.9,4.1
399-6259,147.1,199.7,160.7,13.7
399-6642,191.7,193.0,149.4,11.1
399-6786,83.0,177.0,245.7,13.0
399-6852,83.8,240.2,158.6,6.7
399-7029,211.1,223.5,148.4,9.7
399-7268,236.6,169.9,212.3,11.1
399-7865,271.6,229.4,77.3,10.9
399-8615,215.9,200.6,195.4,15.5
399-8845,236.3,195.9,183.5,9.7
399-8846,228.9,160.7,203.1,12.5
399-8859,109.7,223.8,240.3,15.4
399-9239,235.7,136.9,220.9,13.3
399-9802,167.9,190.7,193.0,9.2
400-1280,140.1,223.4,257.9,3.8
400-1367,190.4,158.1,271.5,11.2
400-1636,142.3,122.8,229.5,12.8
400-1899,114.8,192.6,259.0,12.2
400-2181,242.2,226.1,252.0,13.9
400-2203,209.4,132.5,149.4,11.3
400-2738,193.9,85.0,210.1,13.2
400-3147,146.5,246.4,199.0,4.1
400-3150,194.6,119.9,175.5,13.1
400-3197,174.7,280.8,171.7,10.5
400-3343,254.1,180.2,196.2,8.7
400-3446,200.3,201.2,206.1,7.1
400-3497,219.1,151.5,50.1,14.3
400-3637,281.4,202.2,187.2,9.0
400-3945,104.9,198.5,258.2,8.0
400-4020,166.5,210.2,257.2,9.9
400-4244,238.0,209.6,233.0,10.0
400-4344,234.4,265.9,241.4,13.7
400-4713,185.0,203.7,170.5,14.1
400-5389,101.1,263.2,137.7,7.3
400-5511,253.2,237.9,154.3,9.7
400-5751,220.2,88.3,195.3,12.9
400-5831,61.3,194.4,143.1,11.4
400-5984,215.6,195.3,194.4,3.6
400-6257,216.0,232.3,215.5,9.3
400-6454,137.8,187.7,146.4,8.7
400-6999,155.9,162.3,127.6,13.1
400-7002,273.3,263.6,165.2,12.0
400-7253,159.1,149.8,213.4,13.0
400-7280,243.4,273.8,282.9,14.1
400-7509,163.4,249.3,249.7,9.8
400-7809,129.9,208.7,231.4,14.3
400-7987,92.8,159.6,148.7,8.8
400-8069,125.4,269.1,238.6,11.0
400-8375,261.2,250.8,176.0,9.8
400-8538,228.9,255.7,208.0,10.1
400-8952,186.1,211.6,230.6,8.0
400-9510,252.9,178.4,263.9,9.5
400-9770,143.9,194.9,109.6,11.1
401-1252,239.2,150.0,160.8,10.3
401-1454,162.1,212.1,260.4,12.2
401-2468,177.2,123.5,213.2,8.4
401-2581,127.0,206.9,231.7,6.1
401-3077,205.2,154.8,191.4,14.1
401-3156,105.6,258.2,213.1,8.7
401-3170,202.1,229.4,195.2,11.5
401-3622,253.2,188.0,142.0,4.4
401-3685,126.8,293.6,174.1,8.4
401-3926,178.7,292.1,265.9,9.8
401-4007,221.1,160.2,161.8,8.4
401-4052,221.3,267.6,111.5,9.3
401-4650,143.4,289.4,194.0,9.7
401-4778,64.9,184.1,151.6,14.6
401-4844,169.3,139.5,197.0,12.0
401-5012,249.6,227.2,239.9,7.6
401-5169,147.2,161.9,142.1,7.2
401-5485,149.4,131.8,132.7,6.7
401-5586,133.9,166.4,193.5,15.4
401-5915,200.3,253.6,149.3,10.2
401-6162,118.1,221.5,103.9,11.9
401-6392,185.0,224.9,212.4,11.4
401-6671,193.1,111.6,227.4,12.1
401-6977,232.8,183.5,206.8,13.0
401-6982,313.2,216.3,218.4,12.8
401-7334,238.4,246.5,198.4,12.4
401-7335,171.8,240.7,245.5,10.6
401-7359,281.3,301.5,202.8,8.7
401-7575,151.5,242.2,304.2,10.8
401-7594,135.0,183.6,245.3,12.5
401-7654,250.9,171.4,148.6,9.6
401-7803,149.2,260.7,201.0,8.1
401-8377,167.5,242.1,101.2,11.4
401-8735,201.4,246.5,154.8,12.9
401-9420,164.1,206.0,194.7,11.4
401-9665,239.1,243.5,230.9,10.9
401-9909,149.0,235.8,201.8,9.5
402-1251,157.9,155.0,189.6,8.0
402-1381,203.9,187.6,101.7,10.5
402-1556,87.7,278.2,170.6,10.5
402-1607,133.3,185.7,161.5,5.6
402-1668,94.2,264.1,203.7,7.3
402-1725,153.5,287.3,230.2,6.5
402-1942,236.2,218.6,194.1,13.2
402-2072,214.8,131.0,216.9,9.4
402-2377,256.3,180.2,187.3,6.2
402-2482,221.3,167.6,262.7,4.4
402-2728,217.6,320.5,150.7,4.2
402-3370,322.4,283.2,209.5,6.7
402-3476,251.6,197.6,209.2,12.2
402-3599,201.3,143.8,150.2,12.3
402-3634,165.4,203.7,201.7,8.2
402-3886,190.8,261.3,209.5,8.9
402-3892,267.8,316.4,208.6,14.4
402-3908,240.0,134.1,189.1,9.3
402-4501,155.2,230.9,261.6,4.5
402-5014,236.8,167.1,280.2,9.7
402-5076,244.1,203.4,234.0,7.7
402-5155,167.3,230.0,191.7,10.6
402-5509,257.2,224.3,204.0,12.6
402-6591,206.9,244.7,221.5,7.7
402-6666,196.8,168.0,132.6,12.7
402-6744,149.9,170.9,171.5,11.5
402-7372,143.5,189.3,174.9,8.8
402-7626,214.2,196.8,157.9,5.9
402-7650,187.7,221.0,145.7,10.0
402-7746,154.2,268.6,188.8,10.9
402-8930,147.8,147.4,203.5,14.0
402-9173,174.1,99.1,211.6,7.7
402-9304,173.2,236.2,240.2,11.8
402-9558,246.2,202.4,180.1,9.4
402-9691,217.2,145.5,280.7,9.3
402-9704,186.8,173.7,250.9,9.7
402-9980,78.2,195.9,108.0,10.1
402-9982,209.6,146.9,121.0,10.6
403-1128,2.6,254.0,242.7,9.2
403-1742,71.2,124.7,155.5,11.7
403-1769,190.4,215.6,161.2,10.0
403-1953,141.4,163.0,220.0,5.6
403-2455,68.5,337.1,205.2,12.1
403-2673,157.8,161.5,271.5,8.7
403-3229,226.2,140.3,208.9,6.4
403-4200,220.8,148.5,183.9,7.6
403-4298,229.8,147.9,241.4,9.6
403-4442,156.5,140.2,227.4,12.2
403-4816,185.4,191.4,144.0,10.0
403-4917,171.7,174.8,189.6,7.8
403-5279,155.9,256.1,262.9,11.7
403-5552,214.3,188.2,333.5,11.3
403-5575,152.6,208.9,119.1,5.0
403-6187,251.4,196.6,192.0,11.0
403-6225,161.0,208.0,208.1,8.4
403-6237,179.2,283.2,228.1,14.7
403-6419,186.2,189.6,76.5,9.6
403-6565,97.2,155.6,261.6,12.4
403-6850,72.7,208.6,65.8,9.9
403-7627,241.7,142.0,288.9,9.4
403-7775,125.2,177.8,232.4,12.9
403-8904,149.7,162.5,220.3,7.6
403-8915,160.6,223.1,124.0,9.5
403-8916,213.9,260.5,233.8,8.4
403-9167,133.7,187.8,181.9,10.7
403-9199,122.9,233.5,199.5,9.6
403-9417,209.5,172.8,94.1,8.8
403-9468,163.0,312.8,200.0,11.6
403-9719,128.7,227.1,178.1,9.2
403-9733,148.8,246.5,129.8,12.1
403-9766,271.6,156.0,136.3,11.6
404-1002,209.2,116.6,109.6,16.5
404-1931,143.7,173.1,239.1,5.8
404-2871,183.4,168.8,199.7,9.9
404-2877,154.8,244.0,159.6,12.8
404-2942,138.5,153.2,215.6,11.1
404-3105,152.0,274.9,162.4,10.0
404-3106,268.4,150.6,297.9,9.7
404-3211,160.2,267.5,228.5,9.3
404-3238,196.6,180.6,245.0,6.6
404-3592,207.7,196.7,261.7,6.8
404-4421,167.3,163.9,185.9,6.7
404-4481,210.7,219.2,179.7,7.2
404-4486,122.4,113.4,180.2,12.5
404-4611,101.2,141.6,198.5,7.5
404-4809,271.1,237.4,145.4,8.4
404-5057,107.9,140.4,253.6,10.5
404-5283,83.6,203.9,229.5,8.1
404-5387,141.3,168.0,113.5,7.8
404-5427,145.0,240.7,197.1,7.1
404-5597,201.5,129.2,220.6,12.9
404-5840,199.5,135.0,184.6,10.9
404-6337,166.5,236.2,205.6,15.6
404-6357,274.7,193.5,299.6,10.8
404-7518,215.5,190.7,214.5,8.6
404-8765,98.8,146.9,190.7,10.0
404-9348,142.8,272.3,193.4,8.9
404-9504,286.6,315.3,193.9,10.3
404-9539,149.3,273.6,206.6,9.1
404-9680,230.9,187.4,154.0,6.3
404-9754,163.8,255.6,192.9,15.7
404-9775,40.4,172.4,145.1,9.0
404-9978,96.8,170.6,166.0,13.4
405-1108,273.9,278.6,255.3,10.9
405-1132,217.8,214.7,228.7,11.3
405-1370,180.3,208.0,181.2,12.8
405-1589,227.4,248.0,61.4,7.8
405-1780,209.6,228.8,172.4,7.6
405-1821,224.9,143.8,198.9,8.0
405-1842,167.6,113.0,246.9,12.2
405-2209,268.4,174.4,193.5,11.6
405-2276,159.4,179.5,167.8,9.7
405-2653,180.0,229.0,139.4,7.8
405-2831,210.8,189.6,157.6,16.4
405-2888,115.6,237.7,169.9,9.9
405-3097,245.7,241.9,285.3,4.2
405-3309,245.2,217.2,243.1,13.9
405-3335,154.6,245.6,148.6,9.1
405-3371,268.6,178.2,166.3,11.6
405-3533,146.3,216.6,233.0,11.5
405-3848,214.6,251.7,240.8,13.9
405-3916,154.0,329.8,288.0,5.6
405-4109,156.1,107.1,167.7,14.7
405-4303,198.3,187.0,133.5,16.6
405-4420,159.3,170.6,141.2,11.9
405-4606,172.3,266.2,228.2,11.8
405-4920,264.7,305.0,197.4,9.5
405-5083,128.5,163.7,242.9,0.0
405-5305,229.6,205.7,166.2,10.8
405-5403,225.2,184.9,143.2,9.9
405-5513,85.7,221.6,190.6,11.6
405-5681,173.5,194.1,208.0,16.2
405-6189,256.4,273.9,222.7,11.1
405-6298,117.6,214.0,239.5,8.8
405-6398,175.3,153.3,233.6,11.1
405-6559,229.6,138.1,250.8,3.3
405-6641,92.0,253.6,214.1,10.3
405-6943,224.8,190.0,221.4,9.2
405-7119,192.3,199.9,244.2,14.8
405-7146,133.2,217.2,70.6,11.0
405-7204,232.6,153.2,286.7,4.7
405-7467,168.6,298.0,194.7,9.8
405-7542,193.0,250.0,133.3,9.6
405-7676,149.3,187.1,149.8,7.9
405-7850,143.9,210.3,129.2,12.5
405-7904,154.1,118.7,258.4,12.9
405-8075,148.2,308.7,235.4,6.4
405-8370,169.9,225.2,169.7,11.4
405-8753,207.6,229.0,162.6,13.3
405-8867,253.4,182.4,275.8,8.4
405-9217,190.4,317.5,133.4,8.3
405-9233,7.9,136.4,156.6,12.1
405-9384,235.6,227.9,170.3,15.4
405-9496,187.4,177.8,233.4,12.2
405-9573,144.4,264.6,185.4,9.9
405-9864,111.7,237.3,253.5,13.1
406-1247,163.8,177.8,190.4,8.1
406-1349,189.6,267.4,184.5,1.3
406-1730,157.9,234.0,210.0,12.2
406-2032,115.5,267.3,114.2,13.3
406-2213,147.7,222.7,163.5,12.8
406-2242,217.2,303.4,197.1,12.4
406-2454,181.5,196.9,187.2,10.3
406-2678,200.2,118.7,236.6,6.0
406-2752,152.2,177.2,96.4,5.3
406-2866,276.9,246.9,254.4,10.3
406-3069,162.3,149.1,255.5,14.8
406-3890,258.1,161.4,225.1,11.7
406-4100,324.7,236.4,187.6,13.1
406-4158,7.8,171.4,186.5,12.9
406-4560,204.3,188.8,139.4,9.2
406-4588,169.6,58.9,179.3,7.4
406-4604,208.8,213.7,175.1,12.4
406-4710,187.5,241.4,229.5,10.5
406-4720,121.5,253.0,195.7,10.7
406-4768,193.9,189.8,196.3,12.6
406-4840,165.7,215.6,243.3,9.8
406-5003,203.3,228.9,222.2,14.3
406-5023,164.5,230.9,149.9,9.9
406-5059,201.3,42.2,125.7,5.4
406-5532,155.2,268.3,186.4,9.7
406-5584,98.4,249.6,248.2,14.2
406-5710,194.8,209.9,194.1,12.8
406-5870,57.1,199.7,274.7,6.5
406-6304,229.9,144.4,262.4,14.2
406-6400,182.3,139.8,171.6,11.6
406-6669,222.6,190.3,201.2,11.5
406-6708,167.8,167.7,110.3,8.4
406-7261,145.6,98.3,230.8,10.9
406-7643,125.2,230.9,192.0,12.6
406-7670,155.4,290.9,228.4,13.9
406-7726,124.3,270.7,239.5,3.5
406-7737,216.4,249.7,185.9,12.7
406-7844,279.3,201.6,280.8,7.9
406-8037,154.0,94.4,287.6,10.1
406-8324,174.0,205.3,218.2,6.7
406-8445,224.1,238.8,174.2,11.5
406-8465,195.1,148.8,224.5,6.7
406-8599,211.0,217.0,214.8,9.8
406-8665,207.5,201.0,164.5,7.5
406-8809,232.8,175.2,212.2,12.5
406-8995,122.3,118.8,147.9,13.7
406-9926,225.3,108.2,139.6,17.3
407-1896,191.2,163.9,243.6,14.1
407-2081,186.6,222.0,234.9,11.6
407-2248,143.1,236.6,227.8,11.4
407-2259,222.3,286.0,249.4,12.1
407-2292,153.8,234.0,196.3,11.6
407-2441,122.5,273.3,197.8,8.0
407-2718,240.0,141.0,128.9,7.1
407-2750,201.3,152.8,233.2,7.5
407-3121,218.8,148.3,277.8,9.7
407-3949,78.3,198.2,248.5,12.1
407-5056,158.8,188.5,189.3,9.8
407-5774,130.1,196.0,139.3,11.4
407-6391,213.5,166.6,122.0,14.1
407-6748,150.1,264.7,178.4,5.8
407-7035,58.9,169.6,211.4,9.4
407-7258,190.5,259.7,141.5,9.7
407-7464,208.4,174.4,310.7,11.2
407-7507,197.4,123.4,115.6,12.3
407-8012,161.0,244.9,180.8,7.7
407-8376,137.5,203.2,150.0,13.4
407-8575,204.0,225.1,240.3,9.6
407-9244,143.2,169.8,215.8,7.6
407-9290,177.1,184.7,174.1,8.0
407-9830,272.4,107.9,185.5,12.7
407-9841,152.2,137.2,185.9,9.8
408-1242,121.1,260.2,222.4,8.3
408-1331,226.5,152.1,164.4,9.4
408-1340,190.1,223.2,256.2,14.2
408-1486,192.0,239.1,116.1,15.1
408-1513,199.5,207.5,83.9,8.1
408-1913,266.9,229.7,251.7,11.0
408-2002,121.1,216.0,235.1,16.1
408-2089,169.8,183.1,395.0,12.7
408-2119,128.2,133.2,177.6,11.2
408-2621,188.4,165.9,205.7,13.2
408-2712,192.9,185.5,205.2,10.9
408-3262,184.7,262.0,239.5,12.3
408-3269,275.2,180.2,159.0,7.9
408-3384,153.5,197.6,198.5,6.3
408-3532,48.4,281.1,218.5,18.2
408-3606,225.0,244.2,221.2,10.7
408-3610,209.7,183.6,205.5,7.1
408-3977,144.8,112.5,218.7,13.8
408-4142,213.9,151.9,260.1,12.2
408-4174,163.0,219.1,233.4,6.7
408-4195,154.2,110.2,227.4,9.2
408-4323,237.6,192.4,207.4,9.1
408-4529,152.0,258.8,263.2,15.7
408-4530,30.9,187.0,230.8,8.6
408-4836,328.1,151.7,303.5,8.7
408-4865,121.6,165.3,243.9,8.9
408-4870,288.5,203.4,228.4,13.0
408-4911,129.4,157.3,215.5,13.3
408-5183,138.1,167.3,238.9,6.8
408-5322,259.4,269.7,175.3,9.5
408-5601,225.2,256.8,249.7,11.5
408-5916,87.0,193.6,205.8,11.0
408-6089,161.6,123.0,261.3,12.2
408-6266,197.9,168.1,239.8,12.0
408-6302,273.8,119.6,267.6,11.7
408-6305,170.5,254.3,197.3,10.5
408-6326,263.4,230.3,170.6,11.4
408-6496,289.5,166.6,119.1,9.5
408-6621,223.2,214.4,154.4,10.1
408-6676,221.1,178.6,202.7,7.4
408-6725,211.8,230.9,217.1,10.7
408-7015,89.5,179.3,225.1,12.3
408-8269,197.3,141.1,212.1,10.1
408-8650,205.3,240.5,179.1,5.0
408-8910,139.1,246.0,207.2,11.4
408-9463,174.0,241.1,207.8,7.9
408-9572,263.1,279.3,127.1,9.7
408-9779,110.9,115.6,190.5,15.8
409-1244,113.7,157.5,177.6,10.0
409-1856,321.1,265.5,180.5,11.5
409-2111,147.1,190.4,195.2,12.2
409-2412,208.3,169.4,102.0,15.9
409-2917,255.8,142.7,181.2,11.7
409-2983,247.2,303.7,105.4,9.3
409-3018,142.5,176.1,189.6,8.2
409-3353,182.2,212.3,233.0,9.3
409-3428,141.1,224.7,174.3,13.2
409-3520,156.6,224.2,260.9,11.3
